customer_id,subscription_start_date,subscription_end_date,last_login_date,total_spend,customer_support_tickets,churned,age,gender,location
2097,2021-10-16,2023-06-05,2023-12-29,2806.051592199966,9,False,32,Male,Rural
2098,2022-08-02,2024-04-13,2023-10-24,4372.511303735006,0,False,46,Male,Rural
2099,2022-05-21,2023-08-16,2023-09-15,2223.8485118236244,0,False,66,Male,Urban
2100,2021-07-12,2021-11-11,2023-06-08,809.8582412778775,3,True,61,Female,Rural
2101,2022-07-31,2023-03-26,2023-06-19,3232.8999226553324,2,False,30,Male,Urban
2102,2021-06-15,2021-09-27,2023-07-24,2351.144441871654,10,True,67,Male,Urban
2103,2022-09-07,2023-02-10,2023-08-20,2388.879039514455,9,True,41,Female,Suburban
2104,2022-01-21,2022-03-04,2023-09-07,1620.8371578870504,6,True,66,Female,Rural
2105,2022-11-07,2024-02-22,2023-07-10,6098.663501408721,1,False,30,Male,Rural
2106,2021-07-16,2022-08-04,2023-11-29,2464.4634745081485,5,False,63,Male,Rural
2107,2022-08-08,2023-12-04,2023-07-04,2949.501822597379,4,False,39,Male,Rural
2108,2021-07-08,2022-05-18,2023-09-02,5808.661924419124,0,False,36,Male,Rural
2109,2021-03-17,2021-09-10,2023-06-03,1262.714377933396,12,True,62,Male,Suburban
2110,2021-04-09,2021-05-28,2023-12-28,1681.3850167106914,12,True,62,Female,Rural
2111,2021-10-10,2022-01-21,2023-10-28,496.0548847767613,8,True,25,Female,Rural
2112,2022-03-04,2023-08-13,2023-10-01,5390.858877632022,5,False,41,Male,Rural
2113,2022-04-07,2023-03-25,2023-11-29,353.5094816785211,3,False,47,Female,Suburban
2114,2022-04-21,2022-11-04,2023-06-05,2136.5034746341253,4,False,64,Female,Suburban
2115,2022-03-03,2023-10-22,2023-11-05,4373.032132332262,0,False,25,Male,Urban
2116,2022-05-02,2022-08-21,2023-11-27,1570.4554700610215,3,True,62,Female,Suburban
2117,2022-04-12,2022-09-02,2023-12-23,202.9599242209629,10,True,33,Female,Suburban
2118,2022-07-17,2022-11-19,2023-08-30,1058.0716055603793,9,True,30,Female,Rural
2119,2021-10-24,2022-01-18,2023-11-16,3110.0497215586965,12,True,39,Female,Urban
2120,2022-06-09,2022-12-01,2023-08-17,3460.642438907632,2,True,47,Male,Urban
2121,2022-03-18,2022-05-01,2023-10-28,1051.682869763185,12,True,20,Female,Urban
2122,2021-03-08,2022-11-24,2023-10-04,2527.9540647533977,2,False,32,Male,Urban
2123,2022-12-14,2023-05-24,2023-09-19,3409.7558039754845,6,True,47,Female,Suburban
2124,2022-05-10,2022-09-04,2023-09-03,3487.1137486184443,11,True,32,Male,Suburban
2125,2022-07-01,2022-11-14,2023-10-02,3638.534464067663,9,True,67,Female,Urban
2126,2021-06-29,2022-05-02,2023-08-21,4785.456271068178,5,False,51,Female,Rural
2127,2022-08-28,2023-04-22,2023-08-29,1827.309425678766,3,False,44,Female,Urban
2128,2022-10-02,2022-12-24,2023-10-28,2882.7378396831077,8,True,44,Male,Urban
2129,2021-04-17,2022-04-26,2023-07-11,949.8561999985692,2,False,38,Male,Suburban
2130,2021-09-16,2023-08-27,2023-06-17,1681.0273306329996,7,False,35,Female,Rural
2131,2022-08-14,2022-11-29,2024-01-01,1404.7257935986556,12,True,42,Female,Urban
2132,2021-11-16,2022-07-01,2023-11-15,3920.0420266303086,0,False,60,Male,Rural
2133,2022-07-13,2022-11-24,2023-10-07,3570.9029999697755,9,True,36,Male,Suburban
2134,2021-11-10,2022-11-18,2023-09-20,3714.585163238322,5,False,19,Male,Rural
2135,2022-02-04,2022-10-03,2023-11-01,1066.9333896252851,6,False,65,Female,Urban
2136,2022-02-10,2022-07-23,2023-08-21,461.0248980428925,7,True,49,Female,Suburban
2137,2021-05-16,2021-07-10,2023-08-08,3330.1864878819374,9,True,25,Female,Rural
2138,2021-07-18,2022-02-25,2023-06-02,3516.673250717572,0,False,30,Male,Suburban
2139,2022-03-18,2022-09-04,2023-10-14,3713.492399540542,4,True,52,Male,Urban
2140,2021-02-05,2021-05-22,2023-10-30,1200.148526070764,10,True,22,Female,Urban
2141,2022-03-30,2022-09-11,2023-11-21,4104.159181738293,4,True,50,Female,Rural
2142,2021-07-11,2021-08-17,2023-11-06,1718.5584805471588,6,True,28,Male,Rural
2143,2022-07-22,2023-01-17,2023-07-03,3949.8498319234795,6,True,57,Male,Suburban
2144,2022-08-01,2022-11-07,2023-09-08,1960.2965394523917,7,True,23,Male,Suburban
2145,2021-05-03,2022-09-09,2023-06-23,4309.354195082927,1,False,59,Male,Rural
2146,2021-07-17,2021-09-28,2023-11-05,2032.84548682632,6,True,66,Male,Suburban
2147,2021-04-04,2021-09-02,2023-06-24,1423.2813074859744,4,True,56,Female,Suburban
2148,2022-08-12,2023-08-11,2023-06-18,6098.169408612495,5,False,61,Male,Rural
2149,2022-07-05,2024-05-06,2023-06-01,5265.312546871326,3,False,67,Female,Suburban
2150,2022-09-27,2023-12-10,2023-06-22,2929.010818037304,3,False,65,Female,Suburban
2151,2021-09-10,2022-11-17,2023-11-07,5382.906524281086,0,False,37,Female,Rural
2152,2021-05-26,2021-11-07,2023-08-06,599.0515481860087,9,True,30,Female,Suburban
2153,2022-01-09,2022-11-21,2023-10-29,3852.955702187433,2,False,38,Male,Rural
2154,2021-11-16,2022-01-30,2023-08-24,1463.9873838990559,8,True,42,Male,Urban
2155,2022-07-05,2024-05-05,2023-12-25,470.1776877293285,0,False,64,Female,Urban
2156,2022-12-03,2023-02-03,2023-11-21,3258.948494496882,3,True,47,Male,Rural
2157,2022-11-30,2023-04-24,2023-11-24,3130.1812719768714,6,True,63,Male,Urban
2158,2021-05-26,2021-07-06,2023-11-01,507.5534211948169,12,True,48,Female,Suburban
2159,2021-02-24,2021-08-01,2023-07-02,1261.0350879827333,11,True,29,Male,Suburban
2160,2021-02-08,2022-06-27,2023-08-09,2697.004804584999,2,False,25,Female,Urban
2161,2022-08-16,2022-12-26,2023-10-27,2524.1881996154934,5,True,64,Female,Suburban
2162,2021-06-24,2021-11-24,2023-07-18,1511.8405772977533,3,True,51,Male,Urban
2163,2022-03-03,2023-05-25,2023-12-09,3289.112890407621,5,False,53,Male,Urban
2164,2021-05-06,2021-09-06,2023-11-19,3153.4940989598977,2,True,66,Female,Urban
2165,2021-05-22,2023-04-12,2023-06-02,3895.2436353677745,7,False,18,Female,Urban
2166,2021-07-31,2021-12-11,2023-06-20,790.9507682055731,5,True,37,Female,Rural
2167,2022-08-19,2022-09-27,2023-09-21,2779.5870199321853,9,True,64,Female,Urban
2168,2021-03-09,2021-05-23,2023-07-15,1217.4020774441847,6,True,57,Female,Urban
2169,2021-11-12,2023-05-30,2023-11-21,6391.156563559264,3,False,59,Male,Rural
2170,2022-08-23,2022-11-24,2023-06-05,3985.8422421692107,4,True,49,Male,Rural
2171,2022-10-29,2024-09-12,2023-10-04,4329.634663448153,4,False,42,Female,Suburban
2172,2021-03-07,2021-09-22,2023-12-23,434.3727221836383,3,False,47,Male,Suburban
2173,2022-02-23,2022-08-10,2023-10-21,1891.5798505767852,10,True,19,Female,Suburban
2174,2022-01-09,2022-09-13,2023-06-12,1160.8860634943849,3,False,58,Female,Urban
2175,2021-02-18,2021-10-21,2023-11-17,4439.28915372014,5,False,19,Female,Suburban
2176,2021-01-09,2022-04-22,2023-06-29,1168.6848543415545,3,False,51,Male,Suburban
2177,2022-05-06,2024-01-09,2023-08-17,2161.128879314454,2,False,43,Female,Suburban
2178,2021-02-07,2022-07-30,2023-11-19,1095.52161166851,8,False,40,Female,Urban
2179,2021-04-02,2021-09-25,2023-11-20,2982.971178358739,8,True,65,Male,Suburban
2180,2022-09-02,2022-11-27,2023-08-30,1338.865799333993,11,True,45,Male,Urban
2181,2021-03-21,2021-07-23,2023-08-31,4180.020519380239,6,True,29,Male,Rural
2182,2021-08-17,2021-11-28,2023-11-02,3607.657660465985,5,True,27,Female,Rural
2183,2022-09-08,2022-10-24,2023-06-25,2970.4445705536737,9,True,39,Male,Suburban
2184,2021-07-24,2022-03-17,2023-11-22,3854.132179020223,0,False,18,Male,Urban
2185,2021-08-21,2022-06-01,2023-07-06,3113.5580032422636,4,False,40,Male,Rural
2186,2022-05-21,2022-11-13,2023-11-29,862.7721289799848,8,True,47,Male,Rural
2187,2022-03-24,2022-06-02,2023-10-09,3718.2924976968407,10,True,48,Female,Rural
2188,2022-04-06,2023-03-09,2023-11-25,6124.124469746318,4,False,48,Male,Suburban
2189,2021-06-29,2022-11-23,2023-06-22,164.6686342047869,9,False,27,Male,Urban
2190,2022-09-08,2024-07-19,2023-10-23,5928.504143261765,3,False,65,Male,Urban
2191,2021-02-13,2021-10-02,2023-06-17,5302.292757894353,1,False,66,Female,Rural
2192,2022-08-05,2024-06-02,2023-07-07,1860.1059886571188,2,False,46,Female,Urban
2193,2021-11-08,2022-08-09,2023-07-22,3677.3773957037206,2,False,18,Female,Rural
2194,2022-06-01,2022-07-21,2023-06-26,1081.6009135877257,4,True,65,Male,Urban
2195,2021-07-01,2021-10-11,2023-07-02,343.954284592117,8,True,68,Female,Suburban
2196,2022-02-03,2023-04-20,2023-06-14,3074.6482812548015,0,False,53,Male,Suburban
2197,2022-10-05,2023-01-27,2023-12-22,979.3092402306144,8,True,41,Male,Suburban
2198,2021-04-07,2022-08-14,2023-06-05,2344.875404746941,1,False,51,Male,Urban
2199,2022-08-13,2022-09-25,2023-07-16,1396.9441757070115,9,True,41,Male,Rural
2200,2022-08-10,2023-05-23,2023-08-19,3269.185477713371,1,False,55,Female,Rural
2201,2022-10-24,2024-06-12,2023-07-25,934.5232093407674,7,False,26,Male,Urban
2202,2021-11-22,2023-08-21,2023-09-06,4296.814310305174,2,False,52,Female,Urban
2203,2021-08-08,2022-01-16,2023-11-24,1082.5197073073127,9,True,23,Female,Urban
2204,2022-07-12,2022-09-09,2023-09-26,1324.1221537727101,9,True,67,Female,Suburban
2205,2022-02-11,2022-04-01,2023-08-27,1471.715084269174,9,True,56,Female,Rural
2206,2021-04-08,2022-12-16,2023-06-28,5708.066138984909,3,False,52,Female,Suburban
2207,2021-03-10,2021-08-25,2023-11-17,676.966732374226,10,True,44,Female,Urban
2208,2022-02-25,2022-08-18,2023-08-19,3244.635246895312,6,True,41,Female,Rural
2209,2021-11-02,2022-08-09,2023-10-03,4638.975159020601,0,False,69,Male,Suburban
2210,2022-09-08,2023-01-27,2023-07-25,177.8818761937984,12,True,62,Female,Suburban
2211,2022-10-21,2024-04-10,2023-07-26,2614.562609235205,0,False,35,Male,Urban
2212,2022-04-29,2024-04-06,2023-09-14,2527.314591351106,1,False,52,Female,Suburban
2213,2022-10-26,2023-07-23,2023-12-20,6308.856621138027,0,False,31,Female,Suburban
2214,2022-09-23,2024-08-23,2023-12-16,3597.3046221906393,0,False,48,Male,Rural
2215,2021-11-08,2022-06-19,2023-12-16,174.59255206842388,0,False,25,Female,Suburban
2216,2022-08-21,2024-05-12,2023-09-02,4182.450737103844,6,False,36,Female,Urban
2217,2022-09-22,2024-04-27,2023-06-03,5873.1716434864575,1,False,59,Male,Urban
2218,2021-01-14,2021-03-06,2023-06-28,944.4169879612491,2,True,27,Male,Urban
2219,2022-05-24,2023-12-21,2023-09-06,6411.916002716042,0,False,38,Male,Rural
2220,2022-10-05,2023-02-17,2023-06-23,1481.307163033897,5,True,45,Male,Urban
2221,2021-08-24,2023-07-22,2023-08-08,3379.378911195186,0,False,58,Male,Suburban
2222,2021-08-30,2022-10-19,2023-08-03,3482.7323218481906,4,False,43,Female,Rural
2223,2021-10-14,2022-02-10,2023-12-13,1187.051815485084,4,True,40,Male,Rural
2224,2021-12-27,2022-02-04,2023-10-21,1505.2143496157448,11,True,67,Male,Suburban
2225,2022-04-12,2023-12-31,2023-06-10,2530.359112050116,0,False,28,Male,Suburban
2226,2022-07-09,2022-12-21,2023-12-09,294.187594577214,4,True,23,Male,Urban
2227,2021-12-30,2022-04-08,2023-07-17,2238.7223837850847,13,True,50,Female,Suburban
2228,2022-04-29,2023-02-27,2023-12-08,1920.189362485692,6,False,59,Male,Suburban
2229,2022-06-16,2022-10-09,2023-10-08,1219.7714739342712,7,True,27,Male,Suburban
2230,2021-12-14,2022-11-18,2023-11-11,5788.966061572836,2,False,66,Male,Rural
2231,2022-06-26,2022-08-03,2023-09-28,535.3439306697126,6,True,23,Male,Suburban
2232,2022-06-22,2022-09-24,2023-07-24,2960.675493946401,8,True,22,Male,Urban
2233,2022-02-26,2023-01-07,2023-09-06,3157.022315137311,4,False,36,Female,Suburban
2234,2022-11-07,2024-04-01,2023-12-24,4044.190304704504,6,False,64,Female,Urban
2235,2021-04-09,2021-08-23,2023-08-22,2743.3991447717844,7,True,36,Male,Urban
2236,2021-02-02,2022-06-11,2023-10-17,3332.386782367385,1,False,26,Female,Urban
2237,2022-12-12,2024-07-25,2023-08-24,5544.112169033914,6,False,41,Male,Suburban
2238,2022-10-14,2023-06-12,2023-10-01,5483.999721329353,4,False,69,Male,Urban
2239,2021-08-10,2022-02-18,2023-06-11,6695.251977110032,1,False,28,Female,Urban
2240,2021-08-02,2022-09-30,2023-10-08,1140.6149564702532,2,False,18,Male,Suburban
2241,2022-07-19,2022-09-17,2023-06-19,1980.456492721964,8,True,28,Male,Rural
2242,2022-09-14,2024-07-27,2023-10-19,4343.863636486994,4,False,44,Female,Rural
2243,2022-10-11,2022-12-31,2023-08-25,204.6804099585124,7,True,55,Male,Rural
2244,2021-04-24,2022-07-01,2023-10-15,167.58007315868616,6,False,28,Male,Urban
2245,2021-11-21,2023-06-06,2023-07-08,4642.753981666224,6,False,65,Male,Suburban
2246,2022-10-14,2022-11-19,2023-09-06,2446.1397570602194,5,True,61,Female,Suburban
2247,2021-05-15,2022-05-22,2023-09-24,3813.21298027772,5,False,66,Male,Suburban
2248,2022-12-22,2023-03-06,2023-10-10,2952.6454580582486,4,True,56,Male,Suburban
2249,2021-06-06,2021-08-30,2023-06-17,1210.540376273857,8,True,68,Female,Urban
2250,2021-09-29,2023-03-24,2023-12-29,3383.8982635122834,5,False,67,Male,Rural
2251,2022-02-24,2022-10-15,2023-11-10,5707.204546320184,0,False,55,Female,Rural
2252,2021-04-04,2022-01-12,2023-10-18,346.91632551177116,2,False,55,Male,Suburban
2253,2021-08-30,2022-07-24,2023-10-05,919.3036399774816,4,False,40,Female,Urban
2254,2022-02-12,2022-04-06,2023-06-07,1201.717548387949,4,True,18,Male,Urban
2255,2021-06-11,2021-07-26,2023-10-17,2754.2614695101274,3,True,43,Male,Urban
2256,2021-03-10,2022-11-23,2023-10-13,5171.978055887184,4,False,31,Male,Urban
2257,2022-06-11,2023-11-25,2023-12-27,4086.3658453885946,2,False,35,Female,Suburban
2258,2023-01-01,2024-11-04,2023-08-05,6302.129502466098,5,False,18,Male,Suburban
2259,2021-02-26,2021-04-25,2023-10-06,1949.988780989381,7,True,46,Male,Rural
2260,2021-09-03,2021-10-04,2023-09-25,2807.4913884762927,7,True,68,Male,Urban
2261,2021-06-28,2022-07-17,2023-11-14,6626.098522618723,2,False,40,Male,Rural
2262,2021-10-19,2022-10-28,2023-07-25,2366.1798282710515,4,False,24,Female,Urban
2263,2021-05-04,2021-08-14,2023-10-11,1484.117412766308,9,True,50,Female,Urban
2264,2021-08-27,2021-11-09,2023-09-11,3822.710462196324,10,True,62,Male,Suburban
2265,2022-04-18,2022-07-20,2023-11-05,2421.356250808993,5,True,45,Female,Urban
2266,2021-10-17,2021-12-26,2023-09-18,2037.7034540246814,11,True,44,Female,Urban
2267,2021-02-18,2021-11-26,2023-07-12,5674.282612243958,6,False,29,Female,Urban
2268,2022-10-26,2023-02-08,2023-12-10,2474.2685183851877,4,True,31,Female,Suburban
2269,2022-04-14,2022-07-08,2023-08-17,911.4542012048261,3,True,66,Female,Urban
2270,2021-04-19,2021-08-09,2023-11-07,2008.6218022722658,5,True,28,Female,Suburban
2271,2021-01-06,2021-02-20,2023-10-06,1885.4521147599949,5,True,20,Female,Suburban
2272,2022-07-03,2022-10-02,2023-06-09,2675.726055992512,4,True,61,Female,Urban
2273,2022-12-01,2023-05-27,2023-12-26,3140.5654206036916,7,True,58,Male,Rural
2274,2022-08-18,2024-07-02,2023-12-15,682.5303230399636,6,False,50,Male,Rural
2275,2021-06-03,2022-03-29,2023-06-23,1103.7786966104484,4,False,34,Male,Urban
2276,2022-09-27,2023-08-03,2023-10-13,5109.0662319802195,2,False,60,Female,Urban
2277,2021-12-27,2023-05-27,2023-07-17,293.1058283286629,0,False,38,Female,Urban
2278,2021-04-06,2021-07-12,2023-08-20,2194.653431187195,8,True,54,Female,Rural
2279,2022-11-03,2023-01-18,2023-09-08,539.534956512486,2,True,38,Female,Suburban
2280,2021-08-16,2023-05-24,2023-09-30,4872.1068114431655,3,False,39,Male,Rural
2281,2021-10-17,2022-04-04,2023-09-24,2197.1724198578295,6,True,48,Female,Urban
2282,2022-02-17,2022-05-04,2023-11-11,998.6057016741481,4,True,22,Female,Rural
2283,2021-02-12,2023-01-23,2023-09-17,3635.732630170337,0,False,30,Female,Urban
2284,2021-04-01,2023-03-05,2023-11-06,1391.0554018526664,7,False,35,Male,Urban
2285,2022-10-21,2024-07-27,2023-12-30,2813.1480919773503,0,False,27,Female,Suburban
2286,2021-09-30,2022-01-13,2023-07-12,3321.2869525845813,3,True,51,Female,Suburban
2287,2022-01-16,2022-06-10,2023-08-08,3675.3936759352973,4,True,69,Male,Suburban
2288,2021-09-19,2022-04-24,2023-06-25,3712.130609191869,1,False,51,Male,Urban
2289,2022-12-30,2023-06-08,2023-11-19,1774.7987725251592,7,True,19,Male,Suburban
2290,2022-04-02,2022-08-19,2023-12-28,3769.6350935549535,5,True,63,Female,Urban
2291,2021-08-20,2021-09-21,2023-06-20,593.7410229629347,1,True,42,Male,Urban
2292,2022-10-11,2023-03-27,2023-06-05,3626.1533631068105,5,True,52,Male,Rural
2293,2022-07-18,2024-03-09,2023-11-27,2817.9051116289925,3,False,54,Female,Suburban
2294,2022-08-25,2023-06-12,2023-09-06,6388.322911164165,5,False,58,Male,Rural
2295,2022-03-20,2022-08-10,2023-09-22,325.84819506107783,7,True,35,Female,Suburban
2296,2021-11-09,2022-01-03,2023-09-21,1715.7908118692026,9,True,44,Male,Suburban
2297,2021-11-24,2022-12-23,2023-12-13,157.11766491786943,3,False,52,Male,Urban
2298,2022-12-22,2023-04-16,2023-10-16,737.7318384184409,8,True,21,Male,Suburban
2299,2021-08-22,2023-04-03,2023-09-01,2839.1194090267495,0,False,27,Female,Suburban
2300,2022-10-04,2022-12-11,2023-09-11,1987.4022808034379,11,True,52,Male,Rural
2301,2022-12-23,2023-02-11,2023-08-11,2591.7937406162264,6,True,38,Male,Suburban
2302,2022-01-14,2023-01-29,2023-12-05,461.65837253106264,3,False,60,Male,Urban
2303,2021-09-24,2022-03-13,2023-11-15,2715.607382409964,7,True,25,Female,Rural
2304,2022-04-18,2023-01-10,2023-07-15,1569.2928511566176,4,False,19,Male,Rural
2305,2021-08-31,2022-05-10,2023-10-17,1752.2316241350318,0,False,41,Female,Urban
2306,2021-10-12,2021-12-07,2023-06-02,2322.0480569775564,4,True,36,Male,Urban
2307,2022-03-25,2022-07-05,2023-08-31,3819.461509019106,7,True,23,Female,Suburban
2308,2022-03-31,2024-02-14,2023-06-14,2898.3817332425897,0,False,26,Male,Suburban
2309,2021-02-19,2021-04-11,2023-08-01,1670.4619802568836,5,True,49,Female,Rural
2310,2021-12-16,2023-03-11,2023-11-20,4400.717232208319,6,False,60,Male,Suburban
2311,2022-10-07,2023-02-17,2023-07-10,95.86631085982084,10,True,57,Female,Suburban
2312,2022-10-27,2023-03-18,2023-09-16,3663.5333123341297,7,True,44,Male,Suburban
2313,2021-10-05,2022-01-02,2023-11-10,609.2854241835927,10,True,45,Male,Urban
2314,2022-07-11,2022-09-28,2023-07-01,489.1347451805875,5,True,43,Female,Urban
2315,2022-01-31,2022-04-24,2023-12-21,1874.3397253928463,7,True,18,Female,Rural
2316,2022-06-18,2023-01-08,2023-11-13,1049.5638604522298,9,False,57,Male,Rural
2317,2022-05-02,2023-11-12,2023-11-25,5862.581325164505,8,False,69,Female,Urban
2318,2021-01-30,2022-03-22,2023-10-22,2598.0645957071843,7,False,60,Male,Suburban
2319,2022-03-07,2022-06-16,2023-06-02,294.5001671958146,7,True,34,Male,Suburban
2320,2021-10-17,2023-02-08,2023-08-08,3120.124723014182,0,False,25,Male,Urban
2321,2021-09-14,2022-10-06,2023-08-21,3345.9236621368777,9,False,29,Female,Suburban
2322,2021-01-11,2022-12-26,2023-11-23,3862.6361560752653,7,False,56,Male,Rural
2323,2021-01-06,2022-11-09,2023-07-20,5198.19829624085,2,False,33,Male,Urban
2324,2022-08-07,2023-09-06,2023-12-24,4308.805196328289,0,False,55,Female,Suburban
2325,2022-05-11,2022-06-21,2023-11-26,3107.721362610094,4,True,52,Male,Rural
2326,2022-08-28,2022-12-01,2023-06-17,526.0360301775816,9,True,60,Male,Suburban
2327,2021-08-14,2021-10-25,2023-07-22,3302.9404044224575,6,True,39,Female,Suburban
2328,2022-02-08,2023-08-10,2023-09-21,4534.067594953246,1,False,33,Female,Urban
2329,2021-07-13,2022-03-01,2023-10-24,1978.1094746500214,5,False,31,Female,Suburban
2330,2022-12-31,2023-04-11,2023-12-20,844.0685469944773,13,True,52,Male,Urban
2331,2021-09-19,2022-02-02,2023-10-19,857.6264379194511,8,True,58,Male,Suburban
2332,2022-01-13,2022-09-13,2023-12-20,4314.827894977285,1,False,28,Male,Suburban
2333,2022-06-07,2024-04-28,2023-12-29,4400.156448523863,4,False,48,Male,Urban
2334,2022-12-22,2024-10-02,2023-09-03,1521.1894708553152,4,False,55,Female,Suburban
2335,2021-03-11,2021-06-30,2023-07-08,431.39774157857585,11,True,24,Female,Rural
2336,2021-04-10,2022-01-03,2023-06-24,2947.2751580070426,4,False,54,Female,Urban
2337,2022-05-28,2022-12-28,2023-08-14,4472.231670657107,4,False,59,Male,Urban
2338,2021-11-18,2022-03-11,2023-11-11,3490.7355523009237,4,True,45,Female,Suburban
2339,2021-11-17,2022-04-07,2023-06-12,305.3508247251682,2,True,61,Female,Rural
2340,2022-03-15,2022-05-01,2023-06-02,3546.0072340078277,9,True,42,Female,Urban
2341,2022-02-08,2023-10-03,2023-10-06,780.064923938287,4,False,66,Male,Urban
2342,2021-03-11,2021-08-31,2023-09-08,3401.1737096415254,7,True,69,Female,Urban
2343,2022-04-24,2022-07-20,2023-11-18,1466.087130573844,10,True,68,Male,Suburban
2344,2021-03-20,2021-05-11,2023-09-28,2218.34332472745,9,True,68,Male,Suburban
2345,2022-06-04,2023-04-08,2023-12-07,4651.772518842451,0,False,30,Female,Rural
2346,2022-12-03,2023-05-05,2023-09-14,3860.884548924123,4,True,27,Male,Rural
2347,2021-04-16,2021-09-26,2023-07-29,433.5010790300667,11,True,43,Female,Urban
2348,2022-07-05,2024-04-05,2023-10-22,5673.638552103377,7,False,35,Male,Rural
2349,2021-08-04,2022-05-23,2023-06-02,2289.084064354722,7,False,68,Female,Rural
2350,2022-09-25,2023-03-04,2023-09-12,3375.840132645682,10,True,56,Male,Rural
2351,2021-12-22,2022-02-16,2023-06-07,1970.5713476285814,8,True,51,Female,Suburban
2352,2022-11-25,2023-03-09,2023-11-08,3555.076548204433,7,True,21,Male,Suburban
2353,2022-09-21,2024-06-19,2023-08-09,1621.3186143122343,0,False,69,Male,Rural
2354,2021-03-23,2021-09-08,2023-07-12,1031.8675363052903,11,True,60,Male,Suburban
2355,2022-09-17,2024-06-20,2023-12-27,6838.864171810036,4,False,43,Female,Suburban
2356,2022-09-14,2024-06-23,2023-08-06,2554.4894026973516,5,False,47,Female,Suburban
2357,2021-06-08,2022-01-18,2023-07-19,4023.4082506784594,1,False,56,Female,Suburban
2358,2021-09-18,2022-10-09,2023-06-17,3399.4720035127075,6,False,67,Female,Suburban
2359,2022-06-26,2023-06-25,2023-08-26,362.23427298766944,6,False,38,Female,Urban
2360,2022-01-10,2022-07-07,2023-10-15,1942.8551881938947,13,True,64,Male,Rural
2361,2021-02-05,2022-04-09,2023-12-16,569.4353379469521,2,False,22,Male,Urban
2362,2022-07-04,2022-12-22,2023-10-07,2608.327803692646,2,True,53,Female,Rural
2363,2021-04-18,2022-02-04,2023-10-31,2505.0052096860477,6,False,56,Female,Rural
2364,2022-01-11,2023-04-29,2023-06-18,4955.264685102692,4,False,33,Male,Rural
2365,2022-12-07,2023-01-27,2023-09-14,2659.910161681865,3,True,46,Female,Rural
2366,2022-06-22,2024-04-27,2023-09-23,3514.2465932237424,0,False,51,Male,Rural
2367,2022-03-02,2022-08-22,2023-08-07,921.8476018353447,9,True,57,Female,Rural
2368,2022-10-30,2023-05-28,2023-08-24,3096.420760921864,7,False,19,Male,Suburban
2369,2021-03-14,2021-05-24,2023-12-12,1376.1640179131562,5,True,46,Male,Rural
2370,2022-06-06,2022-11-24,2023-06-21,2604.23173798418,9,True,36,Male,Rural
2371,2022-01-18,2023-03-23,2023-10-17,3746.1978067103164,5,False,24,Female,Rural
2372,2022-11-22,2023-01-13,2023-09-16,818.9914385712231,3,True,37,Female,Rural
2373,2021-09-05,2022-10-18,2023-07-02,4301.291224208327,5,False,26,Female,Urban
2374,2022-06-01,2022-09-08,2023-08-16,3768.93010376124,9,True,43,Male,Urban
2375,2021-10-15,2022-04-09,2024-01-01,1642.3986288417814,2,True,52,Male,Rural
2376,2021-09-19,2022-04-06,2023-12-26,2058.5983642903757,7,False,46,Male,Suburban
2377,2021-12-11,2022-02-03,2023-06-07,2078.784551263268,6,True,68,Female,Urban
2378,2022-07-15,2023-06-23,2023-11-05,6501.307460947962,0,False,55,Female,Rural
2379,2021-05-28,2021-10-16,2023-12-22,478.8071526902442,7,True,22,Female,Suburban
2380,2021-02-09,2022-02-19,2023-07-15,2533.860888751204,9,False,36,Male,Rural
2381,2022-03-02,2022-04-19,2023-06-28,687.5618065360867,4,True,60,Male,Urban
2382,2022-06-26,2022-10-07,2023-08-10,1033.2391691323471,3,True,69,Male,Urban
2383,2021-08-30,2021-11-16,2023-10-12,3717.507779184518,1,True,35,Female,Urban
2384,2021-11-05,2023-09-20,2023-11-29,4514.157297105756,6,False,61,Male,Rural
2385,2022-07-31,2023-06-07,2023-08-14,1451.973643389122,1,False,69,Male,Rural
2386,2022-12-06,2023-08-16,2023-07-31,762.9317481142484,2,False,19,Female,Urban
2387,2022-05-31,2022-09-28,2023-11-05,265.4996408808511,3,True,41,Male,Urban
2388,2021-05-18,2022-04-30,2023-08-15,6926.871196058715,2,False,37,Male,Rural
2389,2021-12-31,2023-08-28,2023-08-15,923.9056483644455,0,False,38,Female,Urban
2390,2022-06-17,2022-11-14,2023-06-21,1024.9874579628918,13,True,68,Male,Urban
2391,2022-08-13,2024-07-08,2023-10-09,4019.7016484992773,0,False,54,Male,Rural
2392,2022-01-03,2023-08-21,2023-06-25,3991.977570962341,0,False,41,Female,Urban
2393,2021-09-03,2022-02-26,2023-08-19,1469.231192329642,4,True,57,Male,Suburban
2394,2022-09-24,2023-01-06,2023-10-31,3696.918241936367,3,True,20,Male,Urban
2395,2022-09-26,2024-06-30,2023-06-28,4443.361130988994,1,False,24,Male,Rural
2396,2022-02-02,2023-11-14,2023-11-01,3880.906136139084,7,False,66,Female,Urban
2397,2022-07-15,2023-08-13,2023-11-01,543.4703894901714,6,False,23,Female,Suburban
2398,2021-12-05,2022-12-12,2023-10-18,4721.078552592184,7,False,24,Female,Urban
2399,2022-05-15,2023-01-01,2023-10-05,3735.421494507433,0,False,43,Male,Rural
2400,2022-01-14,2022-05-14,2023-07-30,1841.6391032020522,7,True,31,Male,Rural
2401,2022-12-09,2024-08-27,2023-07-30,493.7367531868968,5,False,31,Female,Urban
